RUN	perf.TestSimulation	testsimulation	1676394243974	 	3.0.3
REQUEST	633	itinerary	/cgi-bin/itinerary.pl	1676395395405	1676395399869	OK	 
GROUP	633	itinerary	1676395389226	1676395399870	10643	OK
REQUEST	646	buyTicket	/cgi-bin/reservations.pl	1676395397158	1676395399974	OK	 
REQUEST	668	open	/cgi-bin/nav.pl	1676395397149	1676395399979	OK	 
GROUP	668	open	1676395393684	1676395399979	6294	OK
REQUEST	634	signOff	/cgi-bin/welcome.pl	1676395397151	1676395400277	OK	 
REQUEST	642	itinerary	/cgi-bin/welcome.pl	1676395397287	1676395400278	OK	 
REQUEST	665	login	/cgi-bin/login.pl	1676395397293	1676395400279	OK	 
REQUEST	647	buyTicket	/cgi-bin/reservations.pl	1676395397378	1676395400285	OK	 
REQUEST	662	login	/cgi-bin/nav.pl	1676395397463	1676395400329	OK	 
REQUEST	631	signOff	/cgi-bin/welcome.pl	1676395397468	1676395400375	OK	 
REQUEST	655	buyTicket	/cgi-bin/welcome.pl	1676395397548	1676395400453	OK	 
REQUEST	658	login	/cgi-bin/login.pl	1676395397554	1676395400496	OK	 
GROUP	658	login	1676395390990	1676395400496	9506	OK
REQUEST	673	open	/cgi-bin/welcome.pl	1676395397687	1676395400529	OK	 
REQUEST	652	buyTicket	/cgi-bin/nav.pl	1676395397828	1676395400596	OK	 
REQUEST	645	buyTicket	/cgi-bin/reservations.pl	1676395397863	1676395400653	OK	 
REQUEST	638	itinerary	/cgi-bin/itinerary.pl	1676395397333	1676395400655	OK	 
GROUP	638	itinerary	1676395390731	1676395400655	9924	OK
USER	mainScenario	676	START	1676395400671	1676395400671
REQUEST	644	buyTicket	/cgi-bin/reservations.pl	1676395397864	1676395400701	OK	 
GROUP	644	buyTicket	1676395381929	1676395400701	18772	OK
REQUEST	669	open	/cgi-bin/nav.pl	1676395397902	1676395400739	OK	 
GROUP	669	open	1676395394659	1676395400739	6080	OK
REQUEST	676	open	/webtours/	1676395400672	1676395400740	OK	 
REQUEST	629	signOff	/cgi-bin/nav.pl	1676395397985	1676395400802	OK	 
REQUEST	648	buyTicket	/cgi-bin/reservations.pl	1676395398050	1676395400842	OK	 
REQUEST	629	signOff	/WebTours/home.html	1676395400803	1676395400846	OK	 
GROUP	629	signOff	1676395394858	1676395400846	5987	OK
USER	mainScenario	629	END	1676395357672	1676395400846
REQUEST	666	login	/cgi-bin/login.pl	1676395398090	1676395400884	OK	 
REQUEST	659	open	/cgi-bin/nav.pl	1676395398341	1676395400945	OK	 
GROUP	659	open	1676395385181	1676395400945	15759	KO
REQUEST	670	open	/cgi-bin/nav.pl	1676395398345	1676395400976	OK	 
GROUP	670	open	1676395395182	1676395400976	5793	OK
REQUEST	663	login	/cgi-bin/nav.pl	1676395398440	1676395400985	OK	 
REQUEST	643	buyTicket	/cgi-bin/reservations.pl	1676395398604	1676395401075	OK	 
GROUP	643	buyTicket	1676395382382	1676395401075	18693	OK
REQUEST	636	signOff	/cgi-bin/welcome.pl	1676395398701	1676395401124	OK	 
REQUEST	674	open	/cgi-bin/welcome.pl	1676395398797	1676395401184	OK	 
REQUEST	649	buyTicket	/cgi-bin/reservations.pl	1676395398828	1676395401220	OK	 
REQUEST	660	login	/cgi-bin/login.pl	1676395398891	1676395401282	OK	 
GROUP	660	login	1676395392418	1676395401283	8864	OK
REQUEST	651	buyTicket	/cgi-bin/reservations.pl	1676395399040	1676395401325	OK	 
REQUEST	635	signOff	/cgi-bin/welcome.pl	1676395399110	1676395401381	OK	 
REQUEST	650	buyTicket	/cgi-bin/reservations.pl	1676395399142	1676395401381	OK	 
REQUEST	671	open	/cgi-bin/nav.pl	1676395399222	1676395401466	OK	 
GROUP	671	open	1676395395682	1676395401466	5784	OK
REQUEST	656	buyTicket	/cgi-bin/welcome.pl	1676395399223	1676395401519	OK	 
REQUEST	641	buyTicket	/cgi-bin/reservations.pl	1676395399313	1676395401562	OK	 
GROUP	641	buyTicket	1676395382667	1676395401562	18895	OK
REQUEST	667	login	/cgi-bin/login.pl	1676395399405	1676395401606	OK	 
REQUEST	653	buyTicket	/cgi-bin/nav.pl	1676395399405	1676395401610	OK	 
REQUEST	664	login	/cgi-bin/nav.pl	1676395399427	1676395401669	OK	 
USER	mainScenario	677	START	1676395401672	1676395401672
REQUEST	677	open	/webtours/	1676395401673	1676395401699	OK	 
REQUEST	661	login	/cgi-bin/login.pl	1676395399630	1676395401884	OK	 
GROUP	661	login	1676395393282	1676395401884	8602	OK
REQUEST	672	open	/cgi-bin/nav.pl	1676395399709	1676395401884	OK	 
GROUP	672	open	1676395396672	1676395401884	5212	OK
REQUEST	675	open	/cgi-bin/welcome.pl	1676395399738	1676395401914	OK	 
REQUEST	654	buyTicket	/cgi-bin/nav.pl	1676395399804	1676395401999	OK	 
REQUEST	657	buyTicket	/cgi-bin/welcome.pl	1676395399738	1676395402002	OK	 
REQUEST	633	signOff	/cgi-bin/welcome.pl	1676395399870	1676395402229	OK	 
REQUEST	640	itinerary	/cgi-bin/itinerary.pl	1676395399709	1676395402478	OK	 
GROUP	640	itinerary	1676395393682	1676395402479	8796	OK
REQUEST	637	itinerary	/cgi-bin/itinerary.pl	1676395399842	1676395402478	OK	 
GROUP	637	itinerary	1676395393889	1676395402480	8589	OK
REQUEST	646	buyTicket	/cgi-bin/reservations.pl	1676395399974	1676395402512	OK	 
REQUEST	668	login	/cgi-bin/login.pl	1676395399979	1676395402514	OK	 
REQUEST	639	itinerary	/cgi-bin/itinerary.pl	1676395399832	1676395402528	OK	 
GROUP	639	itinerary	1676395393725	1676395402531	8802	OK
REQUEST	634	signOff	/cgi-bin/nav.pl	1676395400278	1676395402562	OK	 
REQUEST	634	signOff	/WebTours/home.html	1676395402562	1676395402609	OK	 
GROUP	634	signOff	1676395397151	1676395402609	5457	OK
USER	mainScenario	634	END	1676395362670	1676395402609
REQUEST	665	login	/cgi-bin/nav.pl	1676395400279	1676395402609	OK	 
USER	mainScenario	678	START	1676395402657	1676395402657
REQUEST	642	itinerary	/cgi-bin/nav.pl	1676395400278	1676395402701	OK	 
REQUEST	647	buyTicket	/cgi-bin/reservations.pl	1676395400285	1676395402702	OK	 
REQUEST	678	open	/webtours/	1676395402657	1676395402740	OK	 
REQUEST	631	signOff	/cgi-bin/nav.pl	1676395400375	1676395402800	OK	 
REQUEST	631	signOff	/WebTours/home.html	1676395402800	1676395402835	OK	 
GROUP	631	signOff	1676395397468	1676395402836	5367	OK
USER	mainScenario	631	END	1676395359678	1676395402836
REQUEST	655	buyTicket	/cgi-bin/nav.pl	1676395400453	1676395402907	OK	 
REQUEST	658	buyTicket	/cgi-bin/welcome.pl	1676395400496	1676395402915	OK	 
REQUEST	673	open	/cgi-bin/nav.pl	1676395400529	1676395402968	OK	 
GROUP	673	open	1676395397659	1676395402968	5309	OK
REQUEST	662	login	/cgi-bin/login.pl	1676395400329	1676395403097	OK	 
GROUP	662	login	1676395394114	1676395403097	8983	OK
REQUEST	652	buyTicket	/cgi-bin/reservations.pl	1676395400596	1676395403138	OK	 
REQUEST	638	signOff	/cgi-bin/welcome.pl	1676395400656	1676395403141	OK	 
REQUEST	645	buyTicket	/cgi-bin/reservations.pl	1676395400653	1676395403142	OK	 
REQUEST	644	itinerary	/cgi-bin/welcome.pl	1676395400701	1676395403145	OK	 
REQUEST	676	open	/cgi-bin/welcome.pl	1676395400740	1676395403215	OK	 
REQUEST	669	login	/cgi-bin/login.pl	1676395400739	1676395403247	OK	 
REQUEST	648	buyTicket	/cgi-bin/reservations.pl	1676395400843	1676395403293	OK	 
REQUEST	666	login	/cgi-bin/nav.pl	1676395400884	1676395403318	OK	 
REQUEST	670	login	/cgi-bin/login.pl	1676395400976	1676395403412	OK	 
REQUEST	663	login	/cgi-bin/login.pl	1676395400985	1676395403427	OK	 
REQUEST	659	login	/cgi-bin/login.pl	1676395400945	1676395403427	OK	 
GROUP	663	login	1676395395365	1676395403427	8062	OK
REQUEST	643	itinerary	/cgi-bin/welcome.pl	1676395401075	1676395403646	OK	 
REQUEST	636	signOff	/cgi-bin/nav.pl	1676395401124	1676395403646	OK	 
REQUEST	674	open	/cgi-bin/nav.pl	1676395401184	1676395403649	OK	 
GROUP	674	open	1676395398677	1676395403649	4972	OK
REQUEST	649	buyTicket	/cgi-bin/reservations.pl	1676395401221	1676395403650	OK	 
USER	mainScenario	679	START	1676395403680	1676395403680
REQUEST	636	signOff	/WebTours/home.html	1676395403646	1676395403721	OK	 
GROUP	636	signOff	1676395398701	1676395403721	5020	OK
USER	mainScenario	636	END	1676395364671	1676395403721
REQUEST	660	buyTicket	/cgi-bin/welcome.pl	1676395401283	1676395403722	OK	 
REQUEST	679	open	/webtours/	1676395403680	1676395403746	OK	 
REQUEST	651	buyTicket	/cgi-bin/reservations.pl	1676395401325	1676395403749	OK	 
REQUEST	635	signOff	/cgi-bin/nav.pl	1676395401381	1676395404074	OK	 
REQUEST	671	login	/cgi-bin/login.pl	1676395401466	1676395404135	OK	 
REQUEST	650	buyTicket	/cgi-bin/reservations.pl	1676395401381	1676395404135	OK	 
REQUEST	635	signOff	/WebTours/home.html	1676395404074	1676395404136	OK	 
REQUEST	656	buyTicket	/cgi-bin/nav.pl	1676395401519	1676395404136	OK	 
GROUP	635	signOff	1676395399110	1676395404136	5026	OK
USER	mainScenario	635	END	1676395363681	1676395404136
REQUEST	667	login	/cgi-bin/nav.pl	1676395401606	1676395404271	OK	 
REQUEST	641	itinerary	/cgi-bin/welcome.pl	1676395401562	1676395404351	OK	 
REQUEST	653	buyTicket	/cgi-bin/reservations.pl	1676395401610	1676395404353	OK	 
REQUEST	677	open	/cgi-bin/welcome.pl	1676395401699	1676395404359	OK	 
REQUEST	664	login	/cgi-bin/login.pl	1676395401669	1676395404367	OK	 
GROUP	664	login	1676395395880	1676395404367	8487	OK
REQUEST	661	buyTicket	/cgi-bin/welcome.pl	1676395401884	1676395404442	OK	 
REQUEST	672	login	/cgi-bin/login.pl	1676395401884	1676395404591	OK	 
REQUEST	675	open	/cgi-bin/nav.pl	1676395401914	1676395404591	OK	 
GROUP	675	open	1676395399681	1676395404591	4910	OK
REQUEST	654	buyTicket	/cgi-bin/reservations.pl	1676395401999	1676395404632	OK	 
REQUEST	657	buyTicket	/cgi-bin/nav.pl	1676395402002	1676395404635	OK	 
REQUEST	633	signOff	/cgi-bin/nav.pl	1676395402229	1676395404640	OK	 
USER	mainScenario	680	START	1676395404683	1676395404683
REQUEST	633	signOff	/WebTours/home.html	1676395404640	1676395404688	OK	 
GROUP	633	signOff	1676395399870	1676395404688	4818	OK
USER	mainScenario	633	END	1676395361682	1676395404688
REQUEST	680	open	/webtours/	1676395404683	1676395404724	OK	 
REQUEST	639	signOff	/cgi-bin/welcome.pl	1676395402531	1676395404846	OK	 
REQUEST	640	signOff	/cgi-bin/welcome.pl	1676395402479	1676395404847	OK	 
REQUEST	637	signOff	/cgi-bin/welcome.pl	1676395402480	1676395404847	OK	 
REQUEST	668	login	/cgi-bin/nav.pl	1676395402514	1676395404876	OK	 
REQUEST	646	buyTicket	/cgi-bin/reservations.pl	1676395402512	1676395404876	OK	 
GROUP	646	buyTicket	1676395387283	1676395404877	17593	OK
REQUEST	665	login	/cgi-bin/login.pl	1676395402609	1676395404943	OK	 
GROUP	665	login	1676395397293	1676395404943	7650	OK
USER	mainScenario	681	START	1676395405158	1676395405158
REQUEST	681	open	/webtours/	1676395405158	1676395405187	OK	 
REQUEST	647	buyTicket	/cgi-bin/reservations.pl	1676395402702	1676395405261	OK	 
REQUEST	642	itinerary	/cgi-bin/itinerary.pl	1676395402701	1676395405295	OK	 
GROUP	642	itinerary	1676395397287	1676395405296	8008	OK
REQUEST	678	open	/cgi-bin/welcome.pl	1676395402740	1676395405300	OK	 
REQUEST	655	buyTicket	/cgi-bin/reservations.pl	1676395402907	1676395405405	OK	 
REQUEST	658	buyTicket	/cgi-bin/nav.pl	1676395402915	1676395405433	OK	 
REQUEST	673	login	/cgi-bin/login.pl	1676395402968	1676395405499	OK	 
USER	mainScenario	682	START	1676395405659	1676395405659
REQUEST	682	open	/webtours/	1676395405659	1676395405738	OK	 
REQUEST	662	buyTicket	/cgi-bin/welcome.pl	1676395403097	1676395405741	OK	 
REQUEST	638	signOff	/cgi-bin/nav.pl	1676395403141	1676395405778	OK	 
REQUEST	652	buyTicket	/cgi-bin/reservations.pl	1676395403138	1676395405778	OK	 
REQUEST	638	signOff	/WebTours/home.html	1676395405778	1676395405790	OK	 
GROUP	638	signOff	1676395400655	1676395405790	5134	OK
USER	mainScenario	638	END	1676395365667	1676395405791
REQUEST	645	buyTicket	/cgi-bin/reservations.pl	1676395403142	1676395405837	OK	 
GROUP	645	buyTicket	1676395388120	1676395405838	17717	OK
REQUEST	676	open	/cgi-bin/nav.pl	1676395403215	1676395405880	OK	 
GROUP	676	open	1676395400672	1676395405880	5208	OK
REQUEST	669	login	/cgi-bin/nav.pl	1676395403247	1676395406016	OK	 
REQUEST	644	itinerary	/cgi-bin/nav.pl	1676395403145	1676395406016	OK	 
REQUEST	648	buyTicket	/cgi-bin/reservations.pl	1676395403293	1676395406017	OK	 
GROUP	648	buyTicket	1676395388337	1676395406017	17679	OK
REQUEST	666	login	/cgi-bin/login.pl	1676395403318	1676395406073	OK	 
GROUP	666	login	1676395398090	1676395406073	7983	OK
REQUEST	670	login	/cgi-bin/nav.pl	1676395403412	1676395406139	OK	 
REQUEST	659	login	/cgi-bin/nav.pl	1676395403427	1676395406205	OK	 
REQUEST	663	buyTicket	/cgi-bin/welcome.pl	1676395403427	1676395406207	OK	 
USER	mainScenario	683	START	1676395406679	1676395406679
REQUEST	679	open	/cgi-bin/welcome.pl	1676395403746	1676395406696	OK	 
REQUEST	660	buyTicket	/cgi-bin/nav.pl	1676395403722	1676395406696	OK	 
REQUEST	649	buyTicket	/cgi-bin/reservations.pl	1676395403650	1676395406696	OK	 
REQUEST	643	itinerary	/cgi-bin/nav.pl	1676395403646	1676395406696	OK	 
REQUEST	674	login	/cgi-bin/login.pl	1676395403649	1676395406697	OK	 
REQUEST	683	open	/webtours/	1676395406680	1676395406712	OK	 
REQUEST	651	buyTicket	/cgi-bin/reservations.pl	1676395403749	1676395406798	OK	 
REQUEST	650	buyTicket	/cgi-bin/reservations.pl	1676395404135	1676395407317	OK	 
GROUP	650	buyTicket	1676395389243	1676395407317	18074	OK
REQUEST	656	buyTicket	/cgi-bin/reservations.pl	1676395404136	1676395407318	OK	 
REQUEST	641	itinerary	/cgi-bin/nav.pl	1676395404351	1676395407583	OK	 
REQUEST	667	login	/cgi-bin/login.pl	1676395404271	1676395407607	OK	 
GROUP	667	login	1676395399405	1676395407607	8202	OK
REQUEST	671	login	/cgi-bin/nav.pl	1676395404135	1676395407652	OK	 
USER	mainScenario	684	START	1676395407679	1676395407679
REQUEST	677	open	/cgi-bin/nav.pl	1676395404359	1676395407707	OK	 
GROUP	677	open	1676395401673	1676395407707	6034	OK
REQUEST	653	buyTicket	/cgi-bin/reservations.pl	1676395404353	1676395407708	OK	 
REQUEST	661	buyTicket	/cgi-bin/nav.pl	1676395404442	1676395407708	OK	 
REQUEST	664	buyTicket	/cgi-bin/welcome.pl	1676395404367	1676395407709	OK	 
REQUEST	684	open	/webtours/	1676395407680	1676395407719	OK	 
REQUEST	672	login	/cgi-bin/nav.pl	1676395404591	1676395407918	OK	 
REQUEST	675	login	/cgi-bin/login.pl	1676395404591	1676395407919	OK	 
REQUEST	657	buyTicket	/cgi-bin/reservations.pl	1676395404635	1676395408114	OK	 
REQUEST	654	buyTicket	/cgi-bin/reservations.pl	1676395404632	1676395408114	OK	 
REQUEST	680	open	/cgi-bin/welcome.pl	1676395404725	1676395408206	OK	 
REQUEST	640	signOff	/cgi-bin/nav.pl	1676395404847	1676395408218	OK	 
REQUEST	637	signOff	/cgi-bin/nav.pl	1676395404847	1676395408218	OK	 
REQUEST	640	signOff	/WebTours/home.html	1676395408218	1676395408257	OK	 
GROUP	640	signOff	1676395402479	1676395408257	5778	OK
USER	mainScenario	640	END	1676395367681	1676395408257
REQUEST	637	signOff	/WebTours/home.html	1676395408219	1676395408257	OK	 
GROUP	637	signOff	1676395402480	1676395408257	5776	OK
USER	mainScenario	637	END	1676395365170	1676395408257
REQUEST	646	itinerary	/cgi-bin/welcome.pl	1676395404877	1676395408361	OK	 
REQUEST	639	signOff	/cgi-bin/nav.pl	1676395404846	1676395408369	OK	 
REQUEST	668	login	/cgi-bin/login.pl	1676395404876	1676395408372	OK	 
GROUP	668	login	1676395399979	1676395408372	8393	OK
REQUEST	639	signOff	/WebTours/home.html	1676395408369	1676395408416	OK	 
GROUP	639	signOff	1676395402531	1676395408417	5885	OK
USER	mainScenario	639	END	1676395366678	1676395408417
REQUEST	665	buyTicket	/cgi-bin/welcome.pl	1676395404943	1676395408426	OK	 
REQUEST	681	open	/cgi-bin/welcome.pl	1676395405187	1676395408524	OK	 
REQUEST	647	buyTicket	/cgi-bin/reservations.pl	1676395405261	1676395408647	OK	 
GROUP	647	buyTicket	1676395390774	1676395408647	17873	OK
USER	mainScenario	685	START	1676395408678	1676395408678
REQUEST	685	open	/webtours/	1676395408678	1676395408717	OK	 
REQUEST	642	signOff	/cgi-bin/welcome.pl	1676395405296	1676395408877	OK	 
REQUEST	678	open	/cgi-bin/nav.pl	1676395405300	1676395408882	OK	 
GROUP	678	open	1676395402657	1676395408882	6225	OK
REQUEST	655	buyTicket	/cgi-bin/reservations.pl	1676395405405	1676395408918	OK	 
REQUEST	673	login	/cgi-bin/nav.pl	1676395405499	1676395409387	OK	 
REQUEST	658	buyTicket	/cgi-bin/reservations.pl	1676395405433	1676395409393	OK	 
REQUEST	682	open	/cgi-bin/welcome.pl	1676395405738	1676395409394	OK	 
REQUEST	652	buyTicket	/cgi-bin/reservations.pl	1676395405778	1676395409396	OK	 
REQUEST	645	itinerary	/cgi-bin/welcome.pl	1676395405838	1676395409485	OK	 
REQUEST	662	buyTicket	/cgi-bin/nav.pl	1676395405741	1676395409646	OK	 
USER	mainScenario	686	START	1676395409679	1676395409679
REQUEST	686	open	/webtours/	1676395409679	1676395409749	OK	 
REQUEST	644	itinerary	/cgi-bin/itinerary.pl	1676395406016	1676395409908	OK	 
GROUP	644	itinerary	1676395400701	1676395409909	9207	OK
REQUEST	648	itinerary	/cgi-bin/welcome.pl	1676395406017	1676395409933	OK	 
REQUEST	676	login	/cgi-bin/login.pl	1676395405880	1676395409935	OK	 
REQUEST	669	login	/cgi-bin/login.pl	1676395406016	1676395409935	OK	 
GROUP	669	login	1676395400739	1676395409936	9196	OK
REQUEST	666	buyTicket	/cgi-bin/welcome.pl	1676395406073	1676395409980	OK	 
REQUEST	670	login	/cgi-bin/login.pl	1676395406139	1676395410028	OK	 
GROUP	670	login	1676395400976	1676395410029	9052	OK
REQUEST	659	login	/cgi-bin/login.pl	1676395406205	1676395410038	OK	 
GROUP	659	login	1676395400945	1676395410038	9093	OK
REQUEST	683	open	/cgi-bin/welcome.pl	1676395406712	1676395410295	OK	 
REQUEST	663	buyTicket	/cgi-bin/nav.pl	1676395406207	1676395410384	OK	 
REQUEST	643	itinerary	/cgi-bin/itinerary.pl	1676395406697	1676395410569	OK	 
GROUP	643	itinerary	1676395401075	1676395410570	9493	OK
REQUEST	660	buyTicket	/cgi-bin/reservations.pl	1676395406696	1676395410572	OK	 
USER	mainScenario	687	START	1676395410677	1676395410677
REQUEST	687	open	/webtours/	1676395410677	1676395410723	OK	 
REQUEST	674	login	/cgi-bin/nav.pl	1676395406697	1676395410725	OK	 
REQUEST	649	buyTicket	/cgi-bin/reservations.pl	1676395406696	1676395410725	OK	 
GROUP	649	buyTicket	1676395392326	1676395410725	18397	OK
REQUEST	679	open	/cgi-bin/nav.pl	1676395406696	1676395410729	OK	 
GROUP	679	open	1676395403680	1676395410729	7049	OK
REQUEST	651	buyTicket	/cgi-bin/reservations.pl	1676395406798	1676395410731	OK	 
GROUP	651	buyTicket	1676395392332	1676395410732	18399	OK
REQUEST	656	buyTicket	/cgi-bin/reservations.pl	1676395407318	1676395411131	OK	 
REQUEST	650	itinerary	/cgi-bin/welcome.pl	1676395407317	1676395411398	OK	 
REQUEST	641	itinerary	/cgi-bin/itinerary.pl	1676395407583	1676395411455	OK	 
GROUP	641	itinerary	1676395401562	1676395411456	9893	OK
REQUEST	667	buyTicket	/cgi-bin/welcome.pl	1676395407607	1676395411573	OK	 
REQUEST	671	login	/cgi-bin/login.pl	1676395407652	1676395411575	OK	 
GROUP	671	login	1676395401466	1676395411575	10109	OK
REQUEST	684	open	/cgi-bin/welcome.pl	1676395407719	1676395411577	OK	 
REQUEST	653	buyTicket	/cgi-bin/reservations.pl	1676395407708	1676395411579	OK	 
REQUEST	677	login	/cgi-bin/login.pl	1676395407707	1676395411580	OK	 
REQUEST	664	buyTicket	/cgi-bin/nav.pl	1676395407709	1676395411593	OK	 
REQUEST	661	buyTicket	/cgi-bin/reservations.pl	1676395407708	1676395411652	OK	 
USER	mainScenario	688	START	1676395411681	1676395411681
REQUEST	688	open	/webtours/	1676395411681	1676395411707	OK	 
REQUEST	672	login	/cgi-bin/login.pl	1676395407918	1676395411834	OK	 
GROUP	672	login	1676395401884	1676395411834	9950	OK
REQUEST	675	login	/cgi-bin/nav.pl	1676395407919	1676395411943	OK	 
REQUEST	654	buyTicket	/cgi-bin/reservations.pl	1676395408114	1676395411943	OK	 
REQUEST	657	buyTicket	/cgi-bin/reservations.pl	1676395408114	1676395411946	OK	 
REQUEST	680	open	/cgi-bin/nav.pl	1676395408206	1676395412065	OK	 
GROUP	680	open	1676395404683	1676395412065	7381	OK
REQUEST	646	itinerary	/cgi-bin/nav.pl	1676395408361	1676395412069	OK	 
REQUEST	668	buyTicket	/cgi-bin/welcome.pl	1676395408372	1676395412155	OK	 
REQUEST	665	buyTicket	/cgi-bin/nav.pl	1676395408426	1676395412156	OK	 
REQUEST	681	open	/cgi-bin/nav.pl	1676395408524	1676395412160	OK	 
GROUP	681	open	1676395405158	1676395412160	7002	OK
REQUEST	678	login	/cgi-bin/login.pl	1676395408882	1676395412442	OK	 
REQUEST	685	open	/cgi-bin/welcome.pl	1676395408718	1676395412443	OK	 
REQUEST	642	signOff	/cgi-bin/nav.pl	1676395408877	1676395412449	OK	 
REQUEST	647	itinerary	/cgi-bin/welcome.pl	1676395408647	1676395412453	OK	 
REQUEST	642	signOff	/WebTours/home.html	1676395412449	1676395412497	OK	 
GROUP	642	signOff	1676395405296	1676395412497	7201	OK
USER	mainScenario	642	END	1676395369680	1676395412497
REQUEST	655	buyTicket	/cgi-bin/reservations.pl	1676395408918	1676395412509	OK	 
USER	mainScenario	689	START	1676395412669	1676395412669
REQUEST	689	open	/webtours/	1676395412669	1676395412718	OK	 
REQUEST	673	login	/cgi-bin/login.pl	1676395409388	1676395412770	OK	 
GROUP	673	login	1676395402968	1676395412770	9801	OK
REQUEST	682	open	/cgi-bin/nav.pl	1676395409394	1676395412824	OK	 
GROUP	682	open	1676395405659	1676395412824	7165	OK
REQUEST	658	buyTicket	/cgi-bin/reservations.pl	1676395409393	1676395412826	OK	 
REQUEST	652	buyTicket	/cgi-bin/reservations.pl	1676395409396	1676395412866	OK	 
GROUP	652	buyTicket	1676395394581	1676395412867	18285	OK
REQUEST	645	itinerary	/cgi-bin/nav.pl	1676395409485	1676395412928	OK	 
REQUEST	662	buyTicket	/cgi-bin/reservations.pl	1676395409646	1676395412970	OK	 
REQUEST	686	open	/cgi-bin/welcome.pl	1676395409749	1676395413012	OK	 
REQUEST	644	signOff	/cgi-bin/welcome.pl	1676395409909	1676395413055	OK	 
REQUEST	648	itinerary	/cgi-bin/nav.pl	1676395409933	1676395413056	OK	 
REQUEST	669	buyTicket	/cgi-bin/welcome.pl	1676395409936	1676395413220	OK	 
REQUEST	676	login	/cgi-bin/nav.pl	1676395409935	1676395413223	OK	 
REQUEST	666	buyTicket	/cgi-bin/nav.pl	1676395409980	1676395413223	OK	 
REQUEST	670	buyTicket	/cgi-bin/welcome.pl	1676395410029	1676395413227	OK	 
REQUEST	659	buyTicket	/cgi-bin/welcome.pl	1676395410038	1676395413264	OK	 
REQUEST	683	open	/cgi-bin/nav.pl	1676395410295	1676395413413	OK	 
GROUP	683	open	1676395406680	1676395413414	6733	OK
REQUEST	643	signOff	/cgi-bin/welcome.pl	1676395410570	1676395413466	OK	 
REQUEST	663	buyTicket	/cgi-bin/reservations.pl	1676395410384	1676395413523	OK	 
REQUEST	660	buyTicket	/cgi-bin/reservations.pl	1676395410572	1676395413560	OK	 
REQUEST	687	open	/cgi-bin/welcome.pl	1676395410723	1676395413605	OK	 
REQUEST	674	login	/cgi-bin/login.pl	1676395410725	1676395413644	OK	 
GROUP	674	login	1676395403649	1676395413644	9995	OK
USER	mainScenario	690	START	1676395413679	1676395413679
REQUEST	690	open	/webtours/	1676395413679	1676395413726	OK	 
REQUEST	649	itinerary	/cgi-bin/welcome.pl	1676395410725	1676395413728	OK	 
REQUEST	679	login	/cgi-bin/login.pl	1676395410729	1676395413729	OK	 
REQUEST	651	itinerary	/cgi-bin/welcome.pl	1676395410732	1676395413731	OK	 
REQUEST	656	buyTicket	/cgi-bin/reservations.pl	1676395411131	1676395413794	OK	 
REQUEST	650	itinerary	/cgi-bin/nav.pl	1676395411398	1676395413882	OK	 
REQUEST	641	signOff	/cgi-bin/welcome.pl	1676395411456	1676395413885	OK	 
REQUEST	667	buyTicket	/cgi-bin/nav.pl	1676395411574	1676395414004	OK	 
REQUEST	671	buyTicket	/cgi-bin/welcome.pl	1676395411575	1676395414008	OK	 
REQUEST	684	open	/cgi-bin/nav.pl	1676395411577	1676395414065	OK	 
GROUP	684	open	1676395407680	1676395414065	6385	OK
REQUEST	653	buyTicket	/cgi-bin/reservations.pl	1676395411579	1676395414110	OK	 
GROUP	653	buyTicket	1676395395814	1676395414110	18296	OK
REQUEST	677	login	/cgi-bin/nav.pl	1676395411580	1676395414171	OK	 
REQUEST	664	buyTicket	/cgi-bin/reservations.pl	1676395411593	1676395414175	OK	 
USER	mainScenario	691	START	1676395414180	1676395414180
REQUEST	691	open	/webtours/	1676395414180	1676395414236	OK	 
REQUEST	661	buyTicket	/cgi-bin/reservations.pl	1676395411653	1676395414278	OK	 
REQUEST	688	open	/cgi-bin/welcome.pl	1676395411707	1676395414280	OK	 
REQUEST	672	buyTicket	/cgi-bin/welcome.pl	1676395411834	1676395414319	OK	 
REQUEST	654	buyTicket	/cgi-bin/reservations.pl	1676395411943	1676395414378	OK	 
GROUP	654	buyTicket	1676395396892	1676395414379	17486	OK
REQUEST	657	buyTicket	/cgi-bin/reservations.pl	1676395411946	1676395414442	OK	 
REQUEST	675	login	/cgi-bin/login.pl	1676395411943	1676395414524	OK	 
GROUP	675	login	1676395404591	1676395414524	9933	OK
USER	mainScenario	692	START	1676395414677	1676395414677
REQUEST	680	login	/cgi-bin/login.pl	1676395412065	1676395414688	OK	 
REQUEST	646	itinerary	/cgi-bin/itinerary.pl	1676395412069	1676395414689	OK	 
GROUP	646	itinerary	1676395404877	1676395414690	9812	OK
REQUEST	692	open	/webtours/	1676395414677	1676395414731	OK	 
REQUEST	668	buyTicket	/cgi-bin/nav.pl	1676395412156	1676395414791	OK	 
REQUEST	665	buyTicket	/cgi-bin/reservations.pl	1676395412156	1676395414834	OK	 
REQUEST	681	login	/cgi-bin/login.pl	1676395412161	1676395414839	OK	 
REQUEST	678	login	/cgi-bin/nav.pl	1676395412442	1676395414880	OK	 
REQUEST	647	itinerary	/cgi-bin/nav.pl	1676395412453	1676395414976	OK	 
REQUEST	685	open	/cgi-bin/nav.pl	1676395412444	1676395414978	OK	 
GROUP	685	open	1676395408678	1676395414978	6298	OK
